0.93	0.04
0.9	0.09
0.94	0.07
0.9	0.07
1.1	0.57
0.87	0.08
0.86	0.12
0.96	0.11
0.95	0.05
0.97	0.09
0.95	0.19
1.02	0.1
0.87	0.05
0.99	0.11
0.95	0.1
0.88	0.05
1.02	0.1
0.005597165	0.56
0.93	0.05
0.79	0.06
0.9	0.08
0.81	0.07
1	0.09
0.91	0.06
0.99	0.07
0.92	0.07
0.94	0.1
1.02	0.09
0.94	0.04
0.95	0.12
1.03	0.14
1.01	0.09
0.93	0.13
0.92	0.11
0.9	0.04
0.86	0.07
0.96	0.12
0.86	0.09
1.02	0.03
0.9	0.08
0.84	0.08
0.94	0.59
1.03	0.09
0.98	0.15
0.93	0.07
0.98	0.07
0.97	0.06
0.93	0.06
0.9	0.12
0.86	0.14
1	0.12
0.71	0.08
0.99	0.08
0.94	0.1
1.01	0.09
0.92	0.02
0.93	0.07
0.94	0.07
0.93	0.04
0.97	0.08
0.94	0.09
0.89	0.09
1.07	0.14
0.94	0.1
0.77	0.12
0.82	0.06
0.98	0.06
0.9	0.11
0.94	0.16
0.88	0.1
0.98	0.1
0.9	0.21
0.98	0.08
0.89	0.09
0.92	0.11
0.83	0.06
0.88	0.12
1.05	0.15
0.84	0.01
1.01	0.09
0.92	0.08
0.98	0.06
1.01	0.09
0.87	0.09
0.85	0.16
0.71	0.08
0.78	0.1
0.03	1
1.07	0.11
0.92	0.2
0.83	0.29
0.9	0.13
0.99	0.11
0.77	0.09
0.83	0.13
0.9	0.14
1.13	0.11
1	0.05
0.84	0.07
1.02	0.03
0.66	0.15
1.07	0.12
0.95	0.1
1.1	0.57
0.97	0.07
0.9	0.21
0.95	0.12
0.91	0.05
0.96	0.07
1.5	0.48
0.84	0.03
0.91	0.04
0.91	0.05
0.86	0.07
0.9	0.13
0.96	0.03
0.84	0.15
0.96	0.11
1.04	0.07
1.02	0.1
1	0.07
0.71	0.07
0.89	0.15
0.79	0.06
0.97	0.08
0.88	0.07
0.71	0.07
0.98	0.03
0.97	0.07
0.9	0.07
1	0.07
0.99	0.06
0.75	0.09
0.98	0.08
0.96	0.03
1	0.11
0.95	0.04
0.64	0.52
0.91	0.09
0.95	0.06
1.04	0.06
0.9	0.21
0.84	0.06
0.29	1
0.96	0.1
0.77	0.13
0.69	0.04
0.89	0.03
0.9	0.02
0.97	0.1
0.88	0.1
1	0.08
0.89	0.16
0.89	0.12
0.79	0.06
0.88	0.1
0.95	0.04
1.04	0.08
0.91	0.07
0.84	0.07
0.17	0.99
0.95	0.13
0.94	0.05
0.85	0.1
0.87	0.05
0.95	0.12
0.97	0.12
0.73	0.02
1.02	0.08
0.97	0.08
0.96	0.08
0.79	0.08
0.31	1
0.97	0.09
0.97	0.07
0.94	0.12
0.77	0.05
0.95	0.03
0.9	0.07
0.93	0.07
0.88	0.05
0.98	0.07
0.93	0.03
0.89	0.13
0.98	0.05
0.77	0.05
0.88	0.03
1.01	0.09
0.98	0.03
1.18	0.07
0.97	0.14
1.08	0.16
0.97	0.11
0.98	0.05
0.98	0.08
0.86	0.12
0.99	0.16
0.78	0.1
0.86	0.01
0.95	0.11
0.9	0.09
0.74	0.06
0.93	0.06
0.81	0.05
1.02	0.15
1	0.13
0.92	0.48
0.88	0.07
0.87	0.09
0.91	0.05
0.95	0.13
0.81	0.04
0.13	0.21
0.91	0.07
1.05	0.21
0.05	0.73
0.91	0.17
0.9	0.07
0.91	0.05
0.8	0.04
0.95	0.09
0.77	0.13
1	0.07
0.99	0.16
0.97	0.1
0.82	0.08
0.1	0.1
0.85	0.04
0.9	0.14
0.93	0.09
1.09	0.05
0.79	0.08
3.22	1
0.99	0.11
0.95	0.06
0.91	0.03
0.95	0.03
0.88	0.04
0.95	0.03
0.96	0.12
0.83	0.13
0.89	0.02
0.98	0.06
0.84	0.03
0.06	1
0.89	0.07
0.97	0.08
0.94	0.13
0.9	0.12
0.95	0.06
1.02	0.05
0.95	0.08
0.94	0.13
0.06	1
0.86	0.14
1.02	0.57
0.92	0.09
0.86	0.05
0.95	0.06
0.94	0.09
0.06	1
0.94	0.05
1.03	0.12
0.71	0.07
0.83	0.13
0.97	0.07
0.91	0.04
0.99	0.11
0.9	0.04
0.91	0.04
0.89	0.07
0.96	0.08
0.59	0.06
0.07	0.52
0.9	0.12
0.77	0.17
0.88	0.03
1.07	0.19
0.92	0.03
0.97	0.08
0.93	0.13
0.76	0.09
0.71	0.04
0.96	0.09
0.94	0.07
1	0.11
0.93	0.04
0.94	0.14
0.91	0.03
0.92	0.06
1.05	0.15
1.04	0.17
0.94	0.12
0.77	0.11
0.87	0.09
0.78	0.09
1.08	0.08
0.79	0.13
0.91	0.08
0.93	0.07
0.76	0.05
0.98	0.07
0.93	0.07
0.76	0.1
0.86	0.05
35.14	0.83
0.89	0.16
0.95	0.08
0.83	0.11
0.99	0.11
0.85	0.03
1	0.08
1.19	0.67
0.81	0.06
0.2	0.09
0.95	0.08
1.15	0.52
0.98	0.09
0.94	0.13
0.99	0.08
0.89	0.11
0.84	0.06
0.9	0.06
0.94	0.09
0.74	0.06
0.95	0.1
0.83	0.11
0.82	0.06
0.92	0.06
1.03	0.21
0.93	0.14
0.88	0.11
0.95	0.07
1.01	0.1
0.88	0.06
0.95	0.1
0.04	1
0.83	0.11
0.6	0.12
0.88	0.24
1.07	0.45
0.95	0.13
0.89	0.04
0.99	0.09
0.92	0.06
0.99	0.11
1.01	0.09
0.87	0.12
1.02	0.21
1.02	0.11
0.9	0.13
0.88	0.04
0.42	0.11
0.94	0.05
0.97	0.09
0.95	0.08
0.99	0.1
0.79	0.13
0.91	0.1
0.97	0.07
0.88	0.05
0.96	0.08
0.95	0.11
0.88	0.07
0.74	0.06
0.93	0.1
0.94	0.11
0.92	0.06
0.92	0.06
0.99	0.08
1.07	0.12
0.97	0.05
0.96	0.05
0.86	0.11
0.97	0.11
0.88	0.08
0.96	0.2
0.89	0.06
0.78	0.15
0.76	0.09
1.01	0.08
0.99	0.1
0.97	0.08
0.92	0.03
0.99	0.04
0.81	0.12
0.63	0.05
0.17	0.17
1.02	0.07
1	0.13
0.87	0.09
0.99	0.12
0.76	0.1
0.89	0.04
0.98	0.03
0.97	0.07
0.98	0.06
0.93	0.06
0.9	0.1
1	0.16
0.93	0.06
0.84	0.08
0.83	0.11
0.99	0.16
0.1	0.99
0.97	0.04
0.78	0.09
1	0.12
1.01	0.08
0.9	0.07
0.97	0.06
0.07	0.52
1	0.08
0.95	0.11
0.96	0.13
0.96	0.11
0.88	0.11
0.88	0.06
1	0.08
0.89	0.06
0.89	0.04
0.91	0.08
0.73	0.06
0.83	0.08
0.91	0.05
0.83	0.14
0.79	0.06
0.95	0.06
0.87	0.06
0.92	0.05
0.95	0.07
1.45	1
0.9	0.06
0.71	0.05
0.97	0.15
1	0.09
0.9	0.05
0.97	0.08
0.77	0.13
0.93	0.08
0.86	0.08
0.97	0.12
0.94	0.17
0.87	0.03
0.9	0.05
0.85	0.16
1.02	0.21
0.85	0.09
0.98	0.08
0.96	0.04
0.99	0.04
0.79	0.14
0.06	1
0.74	0.06
0.92	0.15
0.9	0.09
0.98	0.07
0.9	0.04
0.93	0.06
0.94	0.05
0.91	0.05
0.94	0.1
0.82	0.07
0.98	0.05
0.97	0.06
0.87	0.08
0.96	0.23
1.01	0.08
0.81	0.05
0.92	0.1
1	0.12
0.93	0.07
0.86	0.07
0.99	0.06
1.09	0.07
0.94	0.16
0.88	0.18
0.9	0.24
0.03	0.1
1	0.08
0.86	0.56
1.01	0.08
0.89	0.03
0.92	0.12
0.96	0.04
0.87	0.09
0.95	0.08
0.95	0.05
0.75	0.16
0.91	0.12
0.92	0.1
0.73	0.12
0.89	0.09
0.91	0.12
1.05	0.1
0.93	0.12
1.07	0.13
1.03	0.13
0.97	0.12
0.92	0.11
0.95	0.08
0.81	0.11
0.94	0.03
0.83	0.11
0.73	0.02
0.89	0.09
0.96	0.09
0.94	0.07
1.08	0.1
0.65	0.11
0.95	0.13
0.94	0.06
1	0.08
1	0.04
1.07	0.08
0.84	0.06
0.83	0.03
0.9	0.06
0.93	0.11
0.95	0.18
0.93	0.1
0.96	0.03
0.9	0.06
0.16	0.34
0.73	0.02
0.95	0.17
1.04	0.12
0.88	0.14
0.8	0.06
0.92	0.03
1.04	0.12
0.96	0.03
0.95	0.17
0.89	0.13
0.95	0.07
1	0.04
0.92	0.09
0.87	0.08
0.89	0.11
0.91	0.12
0.87	0.1
0.82	0.07
0.81	0.07
0.94	0.08
0.61	0.08
0.81	0.11
1	0.06
1	0.07
0.57	0.05
0.72	0.33
0.87	0.08
0.02	0.2
1.24	0.14
0.13	1
0.91	0.04
0.86	0.04
0.93	0.04
0.93	0.13
0.99	0.11
0.96	0.11
0.98	0.12
0.98	0.13
0.91	0.04
0.97	0.06
0.88	0.08
0.94	0.05
1.02	0.13
0.07	1
0.92	0.11
0.91	0.08
0.69	0.07
0.46	0.18
0.95	0.11
0.95	0.1
0.52	0.04
0.46	0.18
0.85	0.09
0.86	0.05
1.02	0.1
0.84	0.1
0.87	0.1
1.01	0.08
0.84	0.15
0.88	0.08
0.92	0.1
0.89	0.04
0.93	0.12
0.9	0.1
0.92	0.1
0.96	0.03
1.06	0.16
0.84	0.15
0.95	0.05
0.98	0.07
0.83	0.09
0.89	0.07
0.89	0.03
0.89	0.02
1.03	0.05
0.69	0.1
1.02	0.09
0.96	0.07
0.99	0.08
0.99	0.08
0.84	0.15
0.96	0.05
0.86	0.07
0.98	0.07
0.83	0.17
0.9	0.05
1.05	0.12
0.84	0.05
0.86	0.07
1.03	0.14
0.94	0.09
0.96	0.07
0.91	0.04
0.99	0.07
1.01	0.1
1.26	0.8
0.88	0.05
1.05	0.18
0.8	0.18
0.98	0.13
0.82	0.07
0.98	0.11
0.85	0.09
1.01	0.14
0.94	0.02
0.92	0.11
0.88	0.1
0.87	0.07
0.96	0.13
0.92	0.12
0.96	0.14
0.95	0.1
0.9	0.09
0.94	0.13
0.79	0.1
0.98	0.09
0.86	0.07
0.86	0.2
0.97	0.14
0.94	0.12
0.99	0.05
0.98	0.11
0.75	0.16
1.12	0.03
0.92	0.62
0.98	0.08
0.82	0.07
0.86	0.04
0.82	0.11
0.91	0.13
0.94	0.17
0.8	0.06
0.81	0.02
0.93	0.09
1.01	0.06
0.97	0.07
0.82	0.07
0.77	1
0.94	0.07
0.94	0.02
1.02	0.15
0.92	0.22
0.87	0.08
0.82	0.09
0.87	0.12
0.97	0.1
1.04	0.05
0.98	0.05
0.93	0.01
0.97	0.12
0.78	0.09
0.94	0.49
0.87	0.08
0.99	0.11
0.88	0.11
0.98	0.05
0.94	0.09
0.94	0.06
0.92	0.01
0.99	0.1
0.88	0.01
0.91	0.05
1.03	0.15
0.93	0.12
0.05	1
0.93	0.13
0.92	0.05
0.88	0.11
1.54	1
0.9	0.03
1	0.13
0.92	0.09
1.03	0.12
0.88	0.03
0.97	0.15
0.94	0.11
0.97	0.15
11.24	0.66
1.01	0.05
0.97	0.09
0.98	0.05
0.79	0.05
0.89	0.2
0.96	0.13
0.91	0.09
0.94	0.13
0.95	0.03
0.86	0.08
0.73	0.08
0.89	0.04
0.81	0.08
0.84	0.03
0.92	0.13
0.94	0.11
0.89	0.07
1.07	0.08
0.77	0.11
0.91	0.03
0.96	0.19
0.02	1
1	0.16
0.94	0.13
1.01	0.08
0.99	0.13
0.93	0.06
0.97	0.13
0.61	0.08
0.88	0.06
0.93	0.12
0.92	0.06
0.76	0.16
1	0.07
0.74	0.09
0.97	0.11
0.84	0.03
0.89	0.04
0.86	0.07
0.67	0.08
0.85	0.03
0.36	1
0.99	0.05
0.91	0.04
0.87	0.11
0.9	0.04
1	0.07
0.96	0.1
0.99	0.18
0.91	0.03
0.79	0.13
0.9	0.02
0.85	0.05
0.94	0.14
0.94	0.06
0.82	0.09
1.01	0.14
0.91	0.13
0.89	0.04
0.97	0.12
0.94	0.04
0.91	0.09
0.98	0.07
0.95	0.05
0.94	0.19
0.89	0.04
0.99	0.1
0.99	0.06
0.06	1
0.83	0.09
0.93	0.05
0.59	0.06
0.84	0.03
0.99	0.06
0.79	0.14
0.91	0.07
1.11	0.09
0.91	0.06
0.91	0.07
1	0.1
0.84	0.05
0.87	0.07
0.72	0.04
0.86	0.02
1.31	1
0.78	0.05
0.06	1
0.95	0.07
31.99	1
0.28	0.13
1.02	0.1
0.96	0.15
0.9	0.17
0.97	0.06
1.04	0.05
0.77	0.17
0.99	0.06
0.93	0.07
0.91	0.06
0.78	0.13
0.87	0.03
2.59	0.89
0.84	0.05
0.93	0.06
0.8	0.03
0.89	0.05
1.01	0.08
0.96	0.16
0.96	0.09
0.8	0.06
0.91	0.28
1.03	0.17
0.42	0.28
0.81	0.11
0.9	0.09
0.81	0.02
0.84	0.07
0.88	0.06
0.81	0.02
1	0.18
0.97	0.06
0.88	0.03
0.97	0.1
0.91	0.04
0.81	0.13
0.78	0.12
0.87	0.08
0.96	0.08
0.96	0.12
0.95	0.05
0.93	0.5
0.9	0.1
0.89	0.04
1.02	0.08
0.97	0.06
1.01	0.17
0.99	0.03
23.7	0.66
0.89	0.06
0.99	0.06
0.9	0.06
0.88	0.09
0.72	0.16
0.01	1
0.97	0.12
0.98	0.04
0.89	0.06
0.91	0.06
0.88	0.06
0.93	0.14
0.04	1
0.91	0.08
0.98	0.11
0.97	0.05
0.88	0.08
0.78	0.08
1.02	0.05
0.97	0.06
0.92	0.09
0.86	0.03
0.98	0.11
0.9	0.03
0.92	0.03
0.98	0.17
1	0.04
1.02	0.09
0.76	0.09
0.99	0.08
0.99	0.15
0.95	0.12
0.86	0.07
0.9	0.06
1.24	0.14
0.91	0.13
0.92	0.06
0.87	0.02
0.9	0.1
0.9	0.17
0.98	0.03
0.88	0.07
0.98	0.11
0.97	0.07
0.94	0.13
1.02	0.1
0.52	0.03
0.83	0.11
1.16	0.04
0.95	0.03
3.12	1
0.82	0.04
0.86	0.1
0.91	0.07
0.91	0.06
1.01	0.05
0.86	0.53
0.9	0.09
0.94	0.08
0.96	0.13
0.15	0.1
0.83	0.12
0.88	0.13
0.94	0.11
0.99	0.13
0.91	0.05
0.95	0.1
1.05	0.12
1	0.07
0.89	0.02
1.02	0.09
27.57	0.72
0.91	0.08
1.05	0.1
0.94	0.02
0.99	0.15
0.9	0.12
0.96	0.03
0.97	0.04
0.94	0.08
0.92	0.56
0.93	0.03
0.89	0.1
0.9	0.15
0.91	0.06
0.04	1
0.88	0.02
0.86	0.1
0.89	0.06
0.99	0.06
0.92	0.04
25.65	1
0.89	0.04
0.97	0.05
0.99	0.11
1.01	0.08
0.02	0.14
1	0.06
0.83	0.12
1.08	0.1
1.08	0.02
1.17	0.04
0.8	0.05
0.78	0.09
0.93	0.09
0.91	0.06
0.89	0.19
0.82	0.07
0.86	0.01
0.9	0.04
0.85	0.05
0.99	0.1
0.99	0.11
1	0.08
0.93	0.03
0.9	0.03
1.01	0.09
0.005734645	1
0.97	0.09
1.01	0.16
0.91	0.02
0.89	0.2
0.77	0.09
0.9	0.1
1.11	0.09
0.95	0.13
0.84	0.01
1	0.07
0.88	0.03
0.94	0.02
1.26	0.8
0.77	0.09
1.04	0.12
0.86	0.04
0.91	0.03
0.99	0.09
0.88	0.25
0.59	0.06
1.01	0.06
0.06	1
1.07	0.18
0.89	0.19
0.84	0.08
0.9	0.1
0.81	0.05
0.99	0.1
0.95	0.11
0.92	0.13
0.97	0.12
0.92	0.05
1	0.08
0.91	0.13
1.05	0.1
0.91	0.13
0.88	0.13
0.7	0.03
0.99	0.1
0.87	0.08
1.02	0.17
0.93	0.06
1.07	0.14
0.88	0.05
0.92	0.05
0.99	0.09
0.03	1
0.91	0.09
15.1	0.32
0.91	0.11
0.88	0.09
0.98	0.06
0.87	0.02
1	0.08
0.93	0.03
0.94	0.09
0.95	0.12
0.92	0.09
0.09	0.48
0.83	0.07
1.09	0.5
0.81	0.01
0.91	0.07
0.89	0.03
0.95	0.16
0.93	0.07
0.84	0.04
0.95	0.07
0.99	0.04
0.83	0.15
0.97	0.07
0.76	0.1
0.83	0.06
0.99	0.1
0.93	0.1
0.73	0.06
0.95	0.07
0.84	0.09
0.98	0.21
0.89	0.07
0.89	0.1
0.91	0.03
0.88	0.07
0.99	0.07
0.94	0.05
0.96	0.12
0.77	0.11
0.67	0.09
0.9	0.18
1.24	0.12
0.5	0.13
0.96	0.08
0.91	0.03
0.89	0.06
0.13	1
1.13	0.07
0.81	0.03
0.86	0.15
0.68	0.57
0.28	1
0.95	0.14
0.97	0.02
0.97	0.11
0.93	0.09
0.89	0.02
0.97	0.06
0.94	0.07
0.9	0.12
0.9	0.16
1.14	0.04
0.92	0.53
0.8	0.05
1.01	0.12
0.87	0.11
1.01	0.12
0.83	0.17
0.86	0.03
0.98	0.07
0.04	0.17
0.83	0.1
0.98	0.05
0.91	0.14
0.91	0.03
0.88	0.01
0.98	0.11
0.85	0.03
0.82	0.12
0.99	0.1
1.09	0.06
0.85	0.05
0.08	1
0.67	0.12
0.75	0.14
0.95	0.08
1.03	0.12
1.02	0.09
1.01	0.08
0.91	0.04
0.89	0.09
0.97	0.12
0.97	0.07
0.94	0.05
0.9	0.06
0.98	0.07
0.92	0.05
0.85	0.08
0.95	0.08
0.82	0.04
0.92	0.05
0.9	0.1
0.87	0.09
0.9	0.1
0.49	0.1
0.95	0.11
0.94	0.08
1.09	0.06
0.92	0.09
1.02	0.15
1.16	0.04
1.32	0.2
0.94	0.12
1	0.05
0.92	0.08
0.88	0.03
0.98	0.03
0.93	0.07
0.91	0.15
0.9	0.1
0.78	0.09
0.96	0.12
0.64	0.16
0.81	0.07
1.01	0.08
0.78	0.04
0.78	0.05
0.87	0.11
0.91	0.09
0.88	0.09
0.85	0.05
0.92	0.1
0.97	0.11
0.81	0.07
0.96	0.12
1.05	0.06
0.95	0.2
1.17	0.04
0.83	0.03
0.009286127	1
0.93	0.06
1.03	0.12
0.84	0.01
0.89	0.03
0.94	0.06
0.89	0.06
0.84	0.01
0.02	1
0.89	0.11
0.95	0.13
0.72	0.13
0.97	0.06
0.13	0.08
0.92	0.02
0.88	0.06
1.04	0.12
0.87	0.18
1.06	0.15
1.01	0.08
0.95	0.12
0.99	0.09
0.91	0.04
0.97	0.1
0.89	0.1
0.88	0.03
0.92	0.14
0.26	0.93
1.16	0.04
0.98	0.07
0.97	0.11
0.77	0.22
0.89	0.09
0.77	0.05
0.94	0.06
0.94	0.16
1.07	0.18
0.95	0.16
0.93	0.1
0.88	0.08
0.85	0.07
1	0.07
2.59	0.26
0.8	0.08
1.04	0.13
0.99	0.08
1.38	0.07
0.03	1
0.99	0.09
0.85	0.01
0.9	0.11
26.91	1
0.13	0.08
0.9	0.04
0.21	0.16
0.91	0.06
1.02	0.05
0.95	0.16
0.81	0.05
0.83	0.1
1.86	0.11
0.91	0.05
0.81	0.06
0.87	0.01
0.88	0.07
0.92	0.13
0.84	0.08
0.92	0.13
0.95	0.03
0.85	0.07
1.01	0.18
0.98	0.11
0.92	0.03
0.98	0.04
0.97	0.02
1.04	0.05
0.98	0.1
1	0.09
0.95	0.12
0.86	0.24
0.83	0.11
0.89	0.04
0.93	0.06
0.82	0.04
0.97	0.09
0.9	0.04
1.05	0.13
0.78	0.11
1.01	0.1
1.08	0.08
0.94	0.09
0.82	0.13
0.85	0.08
0.97	0.1
0.93	0.16
0.99	0.1
0.93	0.1
0.99	0.09
0.87	0.03
0.92	0.06
0.97	0.1
0.78	0.08
0.79	0.14
1.03	0.11
0.96	0.23
0.9	0.18
1	0.09
1.01	0.07
0.93	0.08
0.99	0.07
1	0.03
0.84	0.09
0.5	0.13
0.85	0.07
0.93	0.04
0.99	0.1
1	0.07
0.65	0.13
0.92	0.07
0.95	0.04
1.08	0.1
0.88	0.1
1	0.08
0.92	0.13
1.08	0.02
0.22	0.23
1.01	0.08
0.05	1
0.92	0.14
0.94	0.1
0.85	0.13
0.93	0.11
0.8	0.12
0.82	0.27
1.25	0.07
0.1	0.13
0.77	0.1
0.79	0.11
1.08	0.1
0.82	0.15
0.96	0.1
1.01	0.12
0.92	0.13
0.99	0.19
0.82	0.11
0.87	0.08
1.01	0.11
0.89	0.04
0.94	0.05
0.78	0.07
0.95	0.04
0.92	0.1
0.91	0.17
0.87	0.05
0.92	0.08
1.03	0.06
0.8	0.21
0.89	0.03
1	0.07
0.91	0.04
0.99	0.11
0.89	0.03
1	0.02
0.84	0.01
0.89	0.2
0.92	0.03
0.95	0.03
0.99	0.08
0.91	0.05
0.82	0.17
0.94	0.13
0.91	0.06
0.89	0.18
0.76	0.16
1.05	0.13
0.94	0.07
0.84	0.1
0.91	0.15
0.93	0.11
0.89	0.11
0.99	0.14
0.94	0.03
0.82	0.04
0.95	0.07
0.93	0.11
0.86	0.04
0.08	1
0.83	0.12
0.99	0.12
0.94	0.12
0.91	0.13
0.88	0.02
0.76	0.07
1	0.12
0.88	0.08
0.94	0.14
0.9	0.06
0.82	0.15
0.89	0.06
0.91	0.08
0.99	0.08
0.96	0.11
0.92	0.1
0.99	0.11
0.88	0.13
0.68	0.09
0.89	0.1
0.94	0.11
0.65	0.7
0.96	0.13
1.06	0.15
0.85	0.08
0.86	0.11
0.78	0.05
0.99	0.05
0.92	0.13
0.98	0.07
0.92	0.07
0.89	0.02
0.99	0.11
0.41	1
0.91	0.06
0.83	0.1
0.91	0.13
1.05	0.24
0.92	0.09
0.28	1
0.77	0.05
0.89	0.09
0.9	0.07
0.82	0.17
0.99	0.19
0.99	0.07
0.91	0.04
0.8	0.11
0.93	0.07
0.46	0.18
0.99	0.08
0.68	0.15
0.97	0.08
0.82	0.17
0.62	0.07
0.59	0.06
0.94	0.13
0.89	0.05
0.92	0.06
0.97	0.1
0.84	0.1
0.91	0.04
0.86	0.13
0.86	0.17
0.89	0.04
1.24	1
