1.15	11.576
2.293	非数字
2.293	非数字
1.83	非数字
1.83	非数字
-0.542	非数字
-0.542	非数字
1.249	20
1.249	20
0.405	20
0.405	20
6.3	20
6.3	20
1.624	20
1.624	20
-0.041	20
-0.041	20
-1.056	非数字
-1.056	非数字
-0.883	非数字
-0.883	非数字
1.69	20
1.69	20
0.918	20
0.918	20
0.901	非数字
0.901	非数字
1.812	非数字
1.812	非数字
2.175	非数字
2.175	非数字
3.185	非数字
3.185	非数字
-4.088	非数字
-4.088	非数字
1.152	15.779
1.152	15.779
-6.155	20
-6.155	20
5.334	20
5.334	20
2.853	20
2.853	20
非数字	0.418
非数字	0.418
-1.208	非数字
-1.208	非数字
-1.359	20
-1.359	20
3.398	20
3.398	20
5.769	20
5.769	20
-4.392	20
-4.392	20
0.219	20
0.219	20
4.408	20
4.408	20
-0.329	20
-0.329	20
2.296	非数字
2.296	非数字
3.547	非数字
3.547	非数字
3.296	20
3.296	20
1.626	20
1.626	20
4.349	20
4.349	20
1.558	20
1.558	20
2.54	非数字
2.54	非数字
5.695	-11.633
5.695	-11.633
非数字	3.554
非数字	3.554
-0.057	20
-0.057	20
0.625	非数字
0.625	非数字
2.027	非数字
2.027	非数字
非数字	2.721
非数字	2.721
0.418	非数字
0.418	非数字
1.845	20
1.845	20
0.378	20
0.378	20
-4.498	20
-4.498	20
非数字	5.195
非数字	5.195
2.618	20
2.618	20
1.484	非数字
1.484	非数字
-0.149	20
-0.149	20
2.133	非数字
2.133	非数字
非数字	1.621
非数字	1.621
1.532	20
1.532	20
2.765	非数字
2.765	非数字
-2.537	非数字
-2.537	非数字
2.964	20
2.964	20
-1.623	非数字
-1.623	非数字
0.148	非数字
0.148	非数字
2.746	非数字
2.746	非数字
1.343	20
1.343	20
1.662	20
1.662	20
3.697	非数字
3.697	非数字
1.166	17.851
1.166	17.851
2.539	非数字
2.539	非数字
1.618	20
1.618	20
1.5	20
1.5	20
1.023	20
1.023	20
5.272	3.265
5.272	3.265
3.139	非数字
3.139	非数字
8.254	20
8.254	20
5.378	非数字
5.378	非数字
2.589	非数字
2.589	非数字
2.189	20
2.189	20
-0.734	20
-0.734	20
2.73	非数字
2.73	非数字
2.282	非数字
2.282	非数字
-13.481	非数字
-13.481	非数字
2.355	20
2.355	20
2.057	20
2.057	20
-12.392	非数字
-12.392	非数字
1.869	20
1.869	20
-1.052	20
-1.052	20
0.202	20
0.202	20
8.157	非数字
8.157	非数字
2.938	-16.244
2.938	-16.244
3.616	20
3.616	20
-10.262	非数字
-10.262	非数字
1.619	20
1.619	20
3.64	20
3.64	20
非数字	-1.975
非数字	-1.975
0.388	20
0.388	20
3.152	非数字
3.152	非数字
-11.224	非数字
-11.224	非数字
0.335	20
0.335	20
2.53	20
2.53	20
非数字	1.027
非数字	1.027
2.653	非数字
2.653	非数字
2.808	非数字
2.808	非数字
3.196	20
3.196	20
2.355	14.723
2.355	14.723
2.486	非数字
2.486	非数字
-3.213	20
-3.213	20
-1.086	20
-1.086	20
1.514	20
1.514	20
1.853	非数字
1.853	非数字
8.2	20
8.2	20
2.654	非数字
2.654	非数字
-3.935	20
-3.935	20
1.725	-15.044
1.725	-15.044
6.062	20
6.062	20
2.828	20
2.828	20
非数字	5.391
非数字	5.391
7.836	20
7.836	20
1.264	-14.842
1.264	-14.842
2.19	20
2.19	20
非数字	-1.527
非数字	-1.527
-3.697	20
-3.697	20
0.566	20
0.566	20
7.63	20
7.63	20
0.153	非数字
0.153	非数字
3.426	20
3.426	20
2.254	非数字
2.254	非数字
1.198	非数字
1.198	非数字
4.871	20
4.871	20
-1.093	20
-1.093	20
-2.792	20
-2.792	20
3.171	非数字
3.171	非数字
-5.376	非数字
-5.376	非数字
-0.581	20
-0.581	20
0.105	非数字
0.105	非数字
0.618	非数字
0.618	非数字
1.121	非数字
1.121	非数字
-0.038	非数字
-0.038	非数字
0.343	20
0.343	20
-6.298	非数字
-6.298	非数字
2.789	20
2.789	20
2.444	20
2.444	20
0.737	20
0.737	20
-11.17	非数字
-11.17	非数字
1.607	20
1.607	20
0.321	20
0.321	20
-5.392	20
-5.392	20
非数字	-0.036
非数字	-0.036
-4.01	20
-4.01	20
1.862	非数字
1.862	非数字
1.455	非数字
1.455	非数字
3.337	非数字
3.337	非数字
2.718	非数字
2.718	非数字
非数字	-5.083
非数字	-5.083
1.495	-0.351
1.495	-0.351
0.016	-17.715
0.016	-17.715
-1.282	非数字
-1.282	非数字
0.854	20
0.854	20
-2.869	20
-2.869	20
10.203	20
10.203	20
0.479	20
0.479	20
3.963	20
3.963	20
1.339	-1.845
1.339	-1.845
2.713	非数字
2.713	非数字
-9.44	20
-9.44	20
-5.368	非数字
-5.368	非数字
2.717	20
2.717	20
-1.95	非数字
-1.95	非数字
1.848	20
1.848	20
-2.792	20
-2.792	20
非数字	-3.374
非数字	-3.374
1.415	20
1.415	20
2.444	20
2.444	20
0.52	非数字
0.52	非数字
-1.565	非数字
-1.565	非数字
1.655	20
1.655	20
2.011	20
2.011	20
3.855	20
3.855	20
0.244	20
0.244	20
2.989	12.599
2.989	12.599
3.856	20
3.856	20
1.025	20
1.025	20
-0.669	非数字
-0.669	非数字
0.057	非数字
0.057	非数字
2.238	20
2.238	20
3.299	20
3.299	20
0.868	20
0.868	20
2.245	非数字
2.245	非数字
0.624	非数字
0.624	非数字
12.69	20
12.69	20
-2.895	非数字
-2.895	非数字
-2.846	20
-2.846	20
-11.491	非数字
-11.491	非数字
8.861	19.705
8.861	19.705
-3.03	20
-3.03	20
7.08	20
7.08	20
1.53	非数字
1.53	非数字
-5.286	非数字
-5.286	非数字
1.871	15.497
1.871	15.497
0.244	20
0.244	20
20	20
20	20
1.926	非数字
1.926	非数字
3.164	20
3.164	20
-1.01	20
-1.01	20
-3.492	非数字
-3.492	非数字
1.898	20
1.898	20
3.131	20
3.131	20
17.521	8.585
17.521	8.585
2.045	20
2.045	20
-5.003	非数字
-5.003	非数字
1.444	20
1.444	20
0.39	非数字
0.39	非数字
10.053	20
10.053	20
0.355	20
0.355	20
-0.637	20
-0.637	20
1.735	20
1.735	20
非数字	1.077
非数字	1.077
1.508	20
1.508	20
-0.093	非数字
-0.093	非数字
1.899	20
1.899	20
-14.533	非数字
-14.533	非数字
8.827	20
8.827	20
-1.961	18.796
-1.961	18.796
1.681	20
1.681	20
非数字	0.658
非数字	0.658
-3.451	非数字
-3.451	非数字
8.318	-18.287
8.318	-18.287
1.192	20
1.192	20
6.126	20
6.126	20
0.561	非数字
0.561	非数字
-3.462	20
-3.462	20
-12.556	-12.957
-12.556	-12.957
2.863	20
2.863	20
1.967	20
1.967	20
2.15	非数字
2.15	非数字
2.558	非数字
2.558	非数字
-1.674	非数字
-1.674	非数字
1.711	非数字
1.711	非数字
4.68	20
4.68	20
0.386	非数字
0.386	非数字
8.523	非数字
8.523	非数字
4.759	20
4.759	20
0.324	非数字
0.324	非数字
2.273	-18.125
2.273	-18.125
1.607	20
1.607	20
2.319	非数字
2.319	非数字
9.969	20
9.969	20
2.417	非数字
2.417	非数字
-0.212	非数字
-0.212	非数字
-1.863	20
-1.863	20
6.975	20
6.975	20
2.675	20
2.675	20
6.102	非数字
6.102	非数字
0.784	20
0.784	20
-6.856	20
-6.856	20
1.378	非数字
1.378	非数字
-1.01	20
-1.01	20
1.438	非数字
1.438	非数字
1.253	20
1.253	20
3.587	20
3.587	20
0.09	20
0.09	20
-1.454	20
-1.454	20
2.63	20
2.63	20
1.461	非数字
1.461	非数字
3.234	-12.942
3.234	-12.942
0.841	20
0.841	20
-1.607	20
-1.607	20
3.945	20
3.945	20
9.44	20
9.44	20
非数字	20
非数字	20
1.003	非数字
1.003	非数字
-0.618	非数字
-0.618	非数字
-1.048	20
-1.048	20
非数字	2.165
非数字	2.165
0.987	非数字
0.987	非数字
4.403	20
4.403	20
1.424	20
1.424	20
-10.593	非数字
-10.593	非数字
2.963	20
2.963	20
0.903	20
0.903	20
3.982	非数字
3.982	非数字
1.57	非数字
1.57	非数字
0.339	20
0.339	20
0.86	-18.503
0.86	-18.503
0.306	20
0.306	20
0.651	20
0.651	20
-0.488	非数字
-0.488	非数字
0.492	非数字
0.492	非数字
3.704	20
3.704	20
0.658	非数字
0.658	非数字
-2.047	20
-2.047	20
-11.296	非数字
-11.296	非数字
-0.375	20
-0.375	20
1.181	20
1.181	20
0.241	-16.97
0.241	-16.97
1.574	20
1.574	20
5.159	20
5.159	20
非数字	2.298
非数字	2.298
1.517	20
1.517	20
2.208	-14.594
2.208	-14.594
2.051	20
2.051	20
20	20
20	20
-6.8	非数字
-6.8	非数字
-2.006	20
-2.006	20
4.135	非数字
4.135	非数字
1.317	20
1.317	20
0.689	非数字
0.689	非数字
1.195	非数字
1.195	非数字
0.543	20
0.543	20
7.509	20
7.509	20
9.168	20
9.168	20
0.566	非数字
0.566	非数字
1.436	20
1.436	20
-1.206	20
-1.206	20
0.544	20
0.544	20
非数字	20
非数字	20
-11.863	非数字
-11.863	非数字
8.277	20
8.277	20
-2.021	非数字
-2.021	非数字
4.62	20
4.62	20
-0.469	非数字
-0.469	非数字
-1.853	20
-1.853	20
1.779	非数字
1.779	非数字
-16.411	非数字
-16.411	非数字
0.176	20
0.176	20
-0.505	15.365
-0.505	15.365
2.542	20
2.542	20
非数字	-4.676
非数字	-4.676
20	20
20	20
9.379	20
9.379	20
5.115	20
5.115	20
4.052	非数字
4.052	非数字
非数字	1.575
非数字	1.575
0.407	20
0.407	20
9.217	非数字
9.217	非数字
3.07	20
3.07	20
-4.826	非数字
-4.826	非数字
6.756	20
6.756	20
-15.737	20
-15.737	20
1.553	15.932
1.553	15.932
1.214	20
1.214	20
2.535	20
2.535	20
-8.397	非数字
-8.397	非数字
5.095	16.257
5.095	16.257
10.199	20
10.199	20
-1.116	20
-1.116	20
2.906	20
2.906	20
2.037	20
2.037	20
-2.541	18.255
-2.541	18.255
1.503	20
1.503	20
-2.369	非数字
-2.369	非数字
7.756	20
7.756	20
2.175	20
2.175	20
1.192	20
1.192	20
-6.295	非数字
-6.295	非数字
1.436	非数字
1.436	非数字
20	非数字
20	非数字
2.059	非数字
2.059	非数字
2.427	非数字
2.427	非数字
7.08	非数字
7.08	非数字
3.535	非数字
3.535	非数字
-0.35	非数字
-0.35	非数字
-3.777	20
-3.777	20
2.145	20
2.145	20
1.575	非数字
1.575	非数字
-1.843	非数字
-1.843	非数字
0.731	非数字
0.731	非数字
-13.302	非数字
-13.302	非数字
-0.93	20
-0.93	20
-0.405	20
-0.405	20
1.735	20
1.735	20
2.262	-12.839
2.262	-12.839
1.518	20
1.518	20
-2.749	20
-2.749	20
1.578	非数字
1.578	非数字
1.159	20
1.159	20
0.587	非数字
0.587	非数字
-0.482	20
-0.482	20
6.515	非数字
6.515	非数字
2.361	-12.16
2.361	-12.16
非数字	1.425
非数字	1.425
-2.932	非数字
-2.932	非数字
-9.323	非数字
-9.323	非数字
10.712	20
10.712	20
0.306	20
0.306	20
-3.094	20
-3.094	20
-0.474	20
-0.474	20
1.355	20
1.355	20
2.86	-19.639
2.86	-19.639
3.556	非数字
3.556	非数字
8.114	20
8.114	20
-17.53	-16.749
-17.53	-16.749
7.903	20
7.903	20
-3.137	20
-3.137	20
1.551	非数字
1.551	非数字
8.094	20
8.094	20
2.45	非数字
2.45	非数字
0.827	20
0.827	20
6.953	非数字
6.953	非数字
4.649	非数字
4.649	非数字
3.303	20
3.303	20
1.967	20
1.967	20
0.887	16.906
0.887	16.906
4.713	20
4.713	20
-1.326	16.485
-1.326	16.485
10.771	20
10.771	20
6.419	20
6.419	20
-12.904	-19.285
-12.904	-19.285
11.249	非数字
11.249	非数字
4.326	20
4.326	20
3.07	非数字
3.07	非数字
7.627	20
7.627	20
非数字	3.707
非数字	3.707
3.23	20
3.23	20
-1.101	20
-1.101	20
-2.367	20
-2.367	20
3.408	20
3.408	20
-14.698	非数字
-14.698	非数字
20	-13.235
20	-13.235
0.068	20
0.068	20
-0.298	20
-0.298	20
15.929	20
15.929	20
2.13	非数字
2.13	非数字
0.082	20
0.082	20
1.018	20
1.018	20
1.324	20
1.324	20
0.644	20
0.644	20
0.985	20
0.985	20
0.148	非数字
0.148	非数字
-13.723	非数字
-13.723	非数字
-13.197	20
-13.197	20
-1.29	非数字
-1.29	非数字
2.275	非数字
2.275	非数字
4.29	15.427
4.29	15.427
-0.168	20
-0.168	20
11.233	20
11.233	20
2.758	非数字
2.758	非数字
非数字	1.736
非数字	1.736
1.364	非数字
1.364	非数字
-13.351	非数字
-13.351	非数字
20	20
20	20
非数字	非数字
非数字	非数字
1.347	非数字
1.347	非数字
1.013	非数字
1.013	非数字
3.894	20
3.894	20
3.552	非数字
3.552	非数字
5.166	12.981
5.166	12.981
-0.903	20
-0.903	20
0.477	20
0.477	20
1.663	非数字
1.663	非数字
3.234	非数字
3.234	非数字
0.242	20
0.242	20
1.248	20
1.248	20
1.111	20
1.111	20
1.728	非数字
1.728	非数字
-0.885	-1.056
-0.885	-1.056
2.665	20
2.665	20
2.338	20
2.338	20
11.281	20
11.281	20
1.418	非数字
1.418	非数字
1.339	17.264
1.339	17.264
2.085	20
2.085	20
-0.158	20
-0.158	20
-15.008	-10.24
-15.008	-10.24
-12.703	非数字
-12.703	非数字
非数字	0.888
非数字	0.888
-1.007	20
-1.007	20
0.699	20
0.699	20
非数字	0.015
非数字	0.015
1.602	20
1.602	20
5.331	19.818
5.331	19.818
-0.386	非数字
-0.386	非数字
9.571	14.275
9.571	14.275
-7.888	非数字
-7.888	非数字
2.346	非数字
2.346	非数字
-12.961	非数字
-12.961	非数字
2.055	非数字
2.055	非数字
1.366	20
1.366	20
1.736	15.979
1.736	15.979
1.335	非数字
1.335	非数字
3.347	20
3.347	20
2.585	17.412
2.585	17.412
3.955	20
3.955	20
非数字	1.556
非数字	1.556
2.667	非数字
2.667	非数字
5.561	11.869
5.561	11.869
4.39	20
4.39	20
2.071	非数字
2.071	非数字
2.561	20
2.561	20
-0.773	非数字
-0.773	非数字
2.525	20
2.525	20
非数字	3.293
非数字	3.293
8.325	20
8.325	20
-14.096	非数字
-14.096	非数字
20	20
20	20
-3.823	20
-3.823	20
非数字	3.784
非数字	3.784
6.633	20
6.633	20
非数字	3.206
非数字	3.206
0.82	20
0.82	20
3.528	20
3.528	20
4.146	20
4.146	20
3.672	20
3.672	20
2.046	20
2.046	20
2.247	非数字
2.247	非数字
-0.651	非数字
-0.651	非数字
9.542	20
9.542	20
非数字	4.274
非数字	4.274
5.913	非数字
5.913	非数字
7.372	20
7.372	20
2.69	非数字
2.69	非数字
1.321	20
1.321	20
4.406	非数字
4.406	非数字
6.894	-8.389
6.894	-8.389
9.198	20
9.198	20
-2.094	非数字
-2.094	非数字
11.631	20
11.631	20
2.757	20
2.757	20
12.295	2.352
12.295	2.352
1.096	20
1.096	20
7.99	非数字
7.99	非数字
7.29	20
7.29	20
-7.978	-14.394
-7.978	-14.394
2.235	非数字
2.235	非数字
2.412	20
2.412	20
3.79	15.608
3.79	15.608
2.107	非数字
2.107	非数字
-13.067	非数字
-13.067	非数字
3.494	20
3.494	20
-12.968	20
-12.968	20
13.561	20
13.561	20
1.742	非数字
1.742	非数字
1.031	20
1.031	20
3.428	20
3.428	20
20	14.532
20	14.532
1.951	20
1.951	20
2.075	-19.473
2.075	-19.473
非数字	20
非数字	20
5.272	20
5.272	20
1.009	20
1.009	20
1.874	20
1.874	20
2.828	18.928
2.828	18.928
-2.375	非数字
-2.375	非数字
3.203	20
3.203	20
1.596	20
1.596	20
7.482	20
7.482	20
5.26	4.487
5.26	4.487
2.18	20
2.18	20
5.299	20
5.299	20
2.957	20
2.957	20
12.205	-0.575
12.205	-0.575
-0.195	20
-0.195	20
-7.92	20
-7.92	20
9.038	20
9.038	20
-15.282	非数字
-15.282	非数字
2.885	-12.349
2.885	-12.349
1.373	20
1.373	20
1.816	16.731
1.816	16.731
-0.266	20
-0.266	20
2.577	非数字
2.577	非数字
-10.145	20
-10.145	20
20	20
20	20
7.31	20
7.31	20
-14.775	12.711
-14.775	12.711
-0.979	20
-0.979	20
2.851	20
2.851	20
非数字	2.383
非数字	2.383
1.156	-19.561
1.156	-19.561
-1.109	20
-1.109	20
2.348	20
2.348	20
20	20
20	20
-3.192	20
-3.192	20
-1.838	20
-1.838	20
2.301	20
2.301	20
3.43	20
3.43	20
0.941	20
0.941	20
0.197	20
0.197	20
3.359	非数字
3.359	非数字
-0.361	-16.637
-0.361	-16.637
1.658	20
1.658	20
-0.626	非数字
-0.626	非数字
0.456	11.486
0.456	11.486
1.324	20
1.324	20
1.788	11.147
1.788	11.147
20	非数字
20	非数字
1.686	非数字
1.686	非数字
0.327	17.372
0.327	17.372
9.63	20
9.63	20
2.122	20
2.122	20
3.104	20
3.104	20
14.765	20
14.765	20
非数字	20
非数字	20
15.089	13.87
15.089	13.87
11.861	20
11.861	20
非数字	-0.703
非数字	-0.703
2.545	20
2.545	20
0.393	19.705
0.393	19.705
3.155	非数字
3.155	非数字
3.691	20
3.691	20
2.11	非数字
2.11	非数字
3.022	非数字
3.022	非数字
非数字	11.287
非数字	11.287
9.829	5.643
9.829	5.643
10.082	20
10.082	20
-0.103	20
-0.103	20
-1.891	20
-1.891	20
2.818	20
2.818	20
-1.52	20
-1.52	20
-0.157	-16.397
-0.157	-16.397
7.28	20
7.28	20
1.306	20
1.306	20
2.936	20
2.936	20
-6.014	20
-6.014	20
5.41	20
5.41	20
20	20
20	20
3.092	20
3.092	20
非数字	11.346
非数字	11.346
8.227	20
8.227	20
非数字	2.385
非数字	2.385
2.978	20
2.978	20
-15.626	非数字
-15.626	非数字
-8.544	20
-8.544	20
-10.826	-14.172
-10.826	-14.172
-1.961	-10.453
-1.961	-10.453
-17.047	非数字
-17.047	非数字
3.75	20
3.75	20
-1.37	非数字
-1.37	非数字
5.458	10.358
5.458	10.358
11.529	20
11.529	20
0.586	-17.702
0.586	-17.702
-12.457	非数字
-12.457	非数字
12.58	20
12.58	20
20	19.809
20	19.809
3.67	非数字
3.67	非数字
非数字	20
非数字	20
-2.244	非数字
-2.244	非数字
0.073	20
0.073	20
-2.773	20
-2.773	20
非数字	1.545
非数字	1.545
1.329	非数字
1.329	非数字
2.693	20
2.693	20
0.451	非数字
0.451	非数字
8.172	20
8.172	20
-14.409	非数字
-14.409	非数字
-5.419	非数字
-5.419	非数字
5.28	20
5.28	20
-5.011	非数字
-5.011	非数字
7.349	20
7.349	20
-3.184	20
-3.184	20
0.77	非数字
0.77	非数字
3.858	20
3.858	20
-13.311	非数字
-13.311	非数字
0.257	-19.386
0.257	-19.386
-0.755	非数字
-0.755	非数字
12.874	20
12.874	20
2.925	20
2.925	20
8.528	20
8.528	20
-4.702	非数字
-4.702	非数字
-12.922	20
-12.922	20
-1	20
-1	20
-3.762	20
-3.762	20
20	20
20	20
7.766	13.321
7.766	13.321
0.048	非数字
0.048	非数字
2.545	20
2.545	20
2.78	20
2.78	20
2.339	20
2.339	20
-7.159	非数字
-7.159	非数字
4.25	12.334
4.25	12.334
非数字	2.418
非数字	2.418
1.827	19.63
1.827	19.63
1.128	20
1.128	20
非数字	3.268
非数字	3.268
非数字	1.058
非数字	1.058
-1.061	20
-1.061	20
-12.143	-12.143
-12.143	-12.143
非数字	0.99
非数字	0.99
0.009	非数字
0.009	非数字
1.545	20
1.545	20
6.934	20
6.934	20
0.513	20
0.513	20
非数字	2.572
非数字	2.572
2.112	非数字
2.112	非数字
5.063	20
5.063	20
1.78	非数字
1.78	非数字
1.536	20
1.536	20
-1.52	20
-1.52	20
-4.114	20
-4.114	20
-1.06	非数字
-1.06	非数字
16.891	非数字
16.891	非数字
1.834	20
1.834	20
2.522	20
2.522	20
3.688	20
3.688	20
-3.017	20
-3.017	20
3.323	非数字
3.323	非数字
3.518	20
3.518	20
11.089	20
11.089	20
20	20
20	20
-19.802	非数字
-19.802	非数字
1.111	非数字
1.111	非数字
4.87	20
4.87	20
2.017	20
2.017	20
1.118	16.136
1.118	16.136
20	0.583
20	0.583
-15.774	20
-15.774	20
非数字	0.79
非数字	0.79
11.032	20
11.032	20
-2.36	-1.103
-2.36	-1.103
1.021	20
1.021	20
-2.583	20
-2.583	20
14.777	20
14.777	20
-8.835	20
-8.835	20
1.599	20
1.599	20
0.105	20
0.105	20
2.551	非数字
2.551	非数字
0.821	17.569
0.821	17.569
3.081	20
3.081	20
1.097	-14.896
1.097	-14.896
-0.575	20
-0.575	20
1.075	20
1.075	20
20	20
20	20
1.959	非数字
1.959	非数字
-3.509	20
-3.509	20
2.997	非数字
2.997	非数字
2.874	-17.974
2.874	-17.974
20	20
20	20
10.665	20
10.665	20
4.255	非数字
4.255	非数字
-16.31	非数字
-16.31	非数字
0.984	20
0.984	20
1.918	12.944
1.918	12.944
1.906	-14.74
1.906	-14.74
0.587	20
0.587	20
0.54	20
0.54	20
-13.499	20
-13.499	20
8.016	20
8.016	20
6.934	非数字
6.934	非数字
2.018	非数字
2.018	非数字
1.538	非数字
1.538	非数字
12.139	20
12.139	20
1.579	非数字
1.579	非数字
1.251	20
1.251	20
2.216	20
2.216	20
1.861	17.235
1.861	17.235
19.226	11.706
19.226	11.706
11.504	20
11.504	20
4.917	12.898
4.917	12.898
3.308	20
3.308	20
1.167	非数字
1.167	非数字
4.053	20
4.053	20
0.835	非数字
0.835	非数字
11.849	20
11.849	20
20	20
20	20
-0.731	20
-0.731	20
-2.846	非数字
-2.846	非数字
-5.976	20
-5.976	20
0.983	非数字
0.983	非数字
6.268	20
6.268	20
3.327	非数字
3.327	非数字
10.223	20
10.223	20
2.268	20
2.268	20
6.205	12.742
6.205	12.742
3.013	20
3.013	20
2.011	2.38
2.011	2.38
-2.173	20
-2.173	20
1.448	-11.438
1.448	-11.438
-1.543	非数字
-1.543	非数字
0.536	17.886
0.536	17.886
-2.047	20
-2.047	20
3.651	13.106
3.651	13.106
20	20
20	20
20	非数字
20	非数字
20	20
20	20
-1.184	20
-1.184	20
3.693	20
3.693	20
1.067	20
1.067	20
非数字	20
非数字	20
2.921	20
2.921	20
-3.065	-18.382
-3.065	-18.382
3.85	20
3.85	20
-0.719	20
-0.719	20
0.796	17.806
0.796	17.806
-5.504	非数字
-5.504	非数字
非数字	2.408
非数字	2.408
2.238	20
2.238	20
-3.132	20
-3.132	20
-10.485	非数字
-10.485	非数字
20	20
20	20
1.265	20
1.265	20
非数字	非数字
非数字	非数字
1.362	20
1.362	20
1.646	20
1.646	20
2.969	20
2.969	20
-1.336	-11.356
-1.336	-11.356
20	20
20	20
2.202	非数字
2.202	非数字
2.015	20
2.015	20
2.332	非数字
2.332	非数字
0.426	非数字
0.426	非数字
1.868	-17.874
1.868	-17.874
13.062	非数字
13.062	非数字
15	20
15	20
6.226	20
6.226	20
1.864	20
1.864	20
0.426	非数字
0.426	非数字
-15.855	-0.087
-15.855	-0.087
2.351	非数字
2.351	非数字
20	20
20	20
13.15	19.091
13.15	19.091
1.741	20
1.741	20
6.836	非数字
6.836	非数字
5.216	20
5.216	20
1.064	20
1.064	20
1.154	20
1.154	20
1.412	20
1.412	20
-13.808	非数字
-13.808	非数字
9.96	20
9.96	20
1.889	1.243
1.889	1.243
4.708	非数字
4.708	非数字
9.826	20
9.826	20
2.305	10.823
2.305	10.823
3.444	20
3.444	20
2.124	20
2.124	20
0.561	20
0.561	20
0.308	19.615
0.308	19.615
20	非数字
20	非数字
-0.568	20
-0.568	20
9.166	非数字
9.166	非数字
-10.753	0.434
-10.753	0.434
2.43	20
2.43	20
非数字	1.157
非数字	1.157
-6.353	20
-6.353	20
0.964	非数字
0.964	非数字
-0.52	20
-0.52	20
4.763	非数字
4.763	非数字
0.438	-19.341
0.438	-19.341
2.339	非数字
2.339	非数字
1.228	非数字
1.228	非数字
5.996	20
5.996	20
3.344	20
3.344	20
2.139	-18.135
2.139	-18.135
-0.634	20
-0.634	20
3.591	非数字
3.591	非数字
-1.161	20
-1.161	20
-6.538	非数字
-6.538	非数字
-10.268	非数字
-10.268	非数字
2.135	非数字
2.135	非数字
2.978	20
2.978	20
1.005	20
1.005	20
5.214	-13.844
5.214	-13.844
3.083	20
3.083	20
0.843	20
0.843	20
3.389	20
3.389	20
4.764	非数字
4.764	非数字
3.111	20
3.111	20
2.092	-16.532
2.092	-16.532
2.826	20
2.826	20
1.649	20
1.649	20
0.642	20
0.642	20
2.173	20
2.173	20
4.713	12.566
4.713	12.566
-0.878	非数字
-0.878	非数字
0.576	20
0.576	20
-1.514	20
-1.514	20
10.999	20
10.999	20
2.686	20
2.686	20
0.324	20
0.324	20
2.882	20
2.882	20
非数字	9.13
非数字	9.13
11.992	20
11.992	20
14.266	16.313
14.266	16.313
3.357	20
3.357	20
1.131	17.326
1.131	17.326
2.684	20
2.684	20
-0.16	20
-0.16	20
-0.259	-11.038
-0.259	-11.038
20	非数字
20	非数字
5.764	非数字
5.764	非数字
1.44	非数字
1.44	非数字
14.46	非数字
14.46	非数字
2.278	20
2.278	20
4.23	20
4.23	20
0.999	非数字
0.999	非数字
-4.402	20
-4.402	20
6.563	20
6.563	20
4.482	18.302
4.482	18.302
0.325	非数字
0.325	非数字
非数字	4.714
非数字	4.714
-2.018	非数字
-2.018	非数字
9.746	20
9.746	20
2.332	20
2.332	20
-1.5	20
-1.5	20
0.837	非数字
0.837	非数字
0.681	20
0.681	20
-3.234	20
